Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company
100548,TX6114,2024-06-19 05:37:00,2024-06-19 05:45:08,488,2.51,27,42,9.27,7.66,0.0,0,16.93,Credit Card,Yellow Cab
100549,TX3446,2024-04-14 14:03:00,2024-04-14 14:26:53,1433,10.88,21,36,29.36,7.73,0.0,2,39.09,Cash,Flash Cab
100550,TX5440,2024-08-15 01:22:00,2024-08-15 02:05:12,2592,10.52,19,37,28.5,2.07,0.0,2,32.57,Credit Card,Yellow Cab
100551,TX3131,2024-01-27 04:31:00,2024-01-27 04:57:15,1575,12.46,4,61,33.15,3.39,2.5,0,39.04,Cash,Flash Cab
100552,TX6826,2024-05-19 21:56:00,2024-05-19 22:04:40,520,2.18,40,43,8.48,3.92,5.0,3,20.4,Credit Card,Medallion
100553,TX2593,2024-01-29 20:20:00,2024-01-29 21:16:35,3395,15.41,59,40,40.23,5.68,0.0,3,48.91,No Charge,Taxi Affiliation
100554,TX7423,2024-03-25 14:34:00,2024-03-25 14:54:16,1216,3.3,24,43,11.17,8.96,0.0,2,22.13,Mobile,Taxi Affiliation
100555,TX3798,2024-06-26 17:53:00,2024-06-26 18:00:03,423,1.77,37,45,7.5,1.13,2.5,3,14.13,Credit Card,Medallion
100556,TX5949,2024-02-07 17:26:00,2024-02-07 17:58:41,1961,16.44,69,60,42.71,7.97,0.0,0,50.68,No Charge,Medallion
100557,TX2082,2024-05-30 18:42:00,2024-05-30 19:03:17,1277,12.61,44,27,33.51,5.48,2.5,3,44.49,No Charge,Taxi Affiliation
100558,TX8972,2024-07-25 18:22:00,2024-07-25 19:20:44,3524,7.17,15,76,20.46,6.94,0.0,0,27.4,No Charge,Blue Ribbon
100559,TX2781,2024-07-21 08:25:00,2024-07-21 08:36:39,699,16.53,77,49,42.92,1.76,2.5,0,47.18,Mobile,Taxi Affiliation
100560,TX3403,2024-08-23 02:00:00,2024-08-23 02:50:04,3004,1.7,20,58,7.33,2.18,0.0,0,9.51,Mobile,Taxi Affiliation
100561,TX5989,2024-08-12 08:57:00,2024-08-12 09:41:27,2667,9.22,56,45,25.38,2.06,0.0,2,29.44,Cash,Medallion
100562,TX2022,2024-01-04 04:56:00,2024-01-04 05:42:44,2804,19.74,48,71,50.63,4.04,0.0,2,56.67,Cash,Flash Cab
100563,TX4854,2024-09-13 08:00:00,2024-09-13 08:43:13,2593,16.5,56,76,42.85,3.59,0.0,0,46.44,No Charge,Blue Ribbon
100564,TX8780,2024-09-16 09:34:00,2024-09-16 10:05:07,1867,8.42,18,25,23.46,4.35,0.0,1,28.81,No Charge,Blue Ribbon
100565,TX1190,2024-11-02 01:42:00,2024-11-02 02:15:28,2008,3.51,10,3,11.67,9.97,0.0,1,22.64,Credit Card,Taxi Affiliation
100566,TX8471,2024-08-27 19:03:00,2024-08-27 19:37:48,2088,19.51,55,24,50.07,1.36,0.0,3,54.43,No Charge,Medallion
100567,TX7959,2024-06-03 16:03:00,2024-06-03 16:45:41,2561,16.49,1,74,42.83,3.85,0.0,1,47.68,No Charge,Yellow Cab
100568,TX1548,2024-09-16 12:41:00,2024-09-16 13:20:15,2355,5.75,5,73,17.05,9.27,5.0,2,33.32,No Charge,Blue Ribbon
100569,TX8617,2024-02-11 10:50:00,2024-02-11 11:34:36,2676,9.89,67,11,26.99,6.9,0.0,2,35.89,Cash,Yellow Cab
100570,TX1864,2024-06-21 06:20:00,2024-06-21 07:08:03,2883,14.96,44,69,39.15,9.6,0.0,2,50.75,Cash,Taxi Affiliation
100571,TX6782,2024-06-14 13:24:00,2024-06-14 14:03:59,2399,18.17,38,38,46.86,5.74,0.0,3,55.6,Credit Card,Flash Cab
100572,TX2006,2024-09-10 07:26:00,2024-09-10 08:11:47,2747,15.11,61,75,39.51,7.27,5.0,2,53.78,Credit Card,Medallion
100573,TX5699,2024-01-20 01:03:00,2024-01-20 01:52:48,2988,19.81,63,11,50.79,8.09,5.0,0,63.88,Credit Card,Medallion
100574,TX5209,2024-01-29 05:37:00,2024-01-29 06:35:30,3510,5.92,2,15,17.46,1.33,0.0,2,20.79,Credit Card,Medallion
100575,TX4869,2024-09-26 07:11:00,2024-09-26 07:26:19,919,13.35,63,24,35.29,3.7,0.0,2,40.99,Cash,Blue Ribbon
100576,TX7277,2024-01-31 23:30:00,2024-01-31 23:44:54,894,12.11,31,57,32.31,8.22,2.5,3,46.03,Credit Card,Yellow Cab
100577,TX1860,2024-07-29 14:31:00,2024-07-29 15:26:07,3307,16.92,22,60,43.86,0.54,0.0,0,44.4,No Charge,Taxi Affiliation
100578,TX7222,2024-04-19 23:23:00,2024-04-20 00:00:30,2250,15.05,50,61,39.37,7.52,5.0,1,52.89,Mobile,Yellow Cab
100579,TX6172,2024-07-12 09:04:00,2024-07-12 09:38:40,2080,0.73,68,6,5.0,9.27,2.5,3,19.77,Cash,Medallion
100580,TX5429,2024-08-20 07:53:00,2024-08-20 08:22:09,1749,19.15,35,13,49.21,4.32,0.0,2,55.53,Mobile,Medallion
100581,TX9518,2024-05-22 15:57:00,2024-05-22 16:33:28,2188,15.58,44,24,40.64,7.49,5.0,1,54.13,Mobile,Medallion
100582,TX9605,2024-01-05 02:25:00,2024-01-05 03:15:55,3055,0.67,14,58,4.86,0.68,2.5,0,8.04,Mobile,Yellow Cab
100583,TX1931,2024-09-21 07:20:00,2024-09-21 07:44:20,1460,5.41,77,28,16.23,0.34,5.0,0,21.57,Cash,Flash Cab
100584,TX2816,2024-02-01 16:51:00,2024-02-01 17:37:16,2776,3.03,24,33,10.52,6.56,5.0,1,23.08,Mobile,Taxi Affiliation
100585,TX6298,2024-08-28 17:20:00,2024-08-28 17:30:10,610,12.96,33,21,34.35,9.23,0.0,3,46.58,Cash,Blue Ribbon
100586,TX5336,2024-10-10 04:27:00,2024-10-10 04:36:15,555,7.96,23,57,22.35,3.33,0.0,2,27.68,Cash,Taxi Affiliation
100587,TX3357,2024-12-04 08:06:00,2024-12-04 08:24:41,1121,12.4,70,56,33.01,1.78,2.5,0,37.29,Credit Card,Medallion
100588,TX2194,2024-08-22 11:34:00,2024-08-22 11:46:15,735,18.3,10,74,47.17,7.15,0.0,0,54.32,Mobile,Taxi Affiliation
100589,TX5365,2024-01-08 01:58:00,2024-01-08 02:36:58,2338,3.4,20,43,11.41,6.4,0.0,3,20.81,No Charge,Medallion
100590,TX7617,2024-01-02 14:21:00,2024-01-02 15:01:11,2411,14.3,9,70,37.57,7.71,2.5,3,50.78,Credit Card,Flash Cab
100591,TX6463,2024-05-20 05:08:00,2024-05-20 06:00:03,3123,16.45,39,52,42.73,4.82,5.0,2,54.55,Cash,Flash Cab
100592,TX4327,2024-05-13 06:31:00,2024-05-13 07:12:29,2489,17.14,23,71,44.39,3.4,2.5,2,52.29,Cash,Taxi Affiliation
100593,TX8970,2024-08-28 19:34:00,2024-08-28 19:52:02,1082,6.33,11,57,18.44,3.9,0.0,2,24.34,Credit Card,Yellow Cab
100594,TX7369,2024-01-14 05:56:00,2024-01-14 06:14:10,1090,0.99,9,70,5.63,9.96,0.0,3,18.59,Mobile,Taxi Affiliation
100595,TX6533,2024-07-13 15:38:00,2024-07-13 16:13:40,2140,19.35,6,52,49.69,0.16,0.0,0,49.85,Cash,Yellow Cab
100596,TX4817,2024-10-21 02:34:00,2024-10-21 03:23:38,2978,13.51,10,5,35.67,4.58,5.0,1,46.25,Credit Card,Taxi Affiliation
100597,TX3138,2024-08-26 07:16:00,2024-08-26 07:22:18,378,9.69,2,23,26.51,9.18,0.0,1,36.69,Cash,Blue Ribbon
100598,TX2742,2024-10-26 01:43:00,2024-10-26 02:42:10,3550,2.4,15,64,9.01,6.11,5.0,0,20.12,Credit Card,Flash Cab
100599,TX2979,2024-10-20 03:25:00,2024-10-20 03:43:50,1130,8.81,74,70,24.39,8.12,2.5,2,37.01,Credit Card,Blue Ribbon
100600,TX2035,2024-10-31 18:48:00,2024-10-31 19:47:08,3548,4.66,16,36,14.43,0.46,0.0,2,16.89,Credit Card,Taxi Affiliation
100601,TX3185,2024-03-02 10:27:00,2024-03-02 11:19:32,3152,7.71,13,49,21.75,1.65,0.0,0,23.4,Credit Card,Flash Cab
100602,TX7819,2024-11-16 12:17:00,2024-11-16 12:55:14,2294,2.07,61,17,8.22,0.07,0.0,2,10.29,Credit Card,Yellow Cab
100603,TX3949,2024-08-21 04:52:00,2024-08-21 05:15:29,1409,10.7,64,12,28.93,4.12,0.0,0,33.05,Mobile,Blue Ribbon
100604,TX6929,2024-06-01 17:24:00,2024-06-01 17:29:18,318,11.38,70,65,30.56,1.92,5.0,0,37.48,Credit Card,Taxi Affiliation
100605,TX3444,2024-10-07 17:15:00,2024-10-07 18:02:45,2865,13.36,61,64,35.31,2.76,0.0,0,38.07,Credit Card,Yellow Cab
100606,TX5118,2024-09-01 05:47:00,2024-09-01 05:54:56,476,1.55,43,59,6.97,3.64,0.0,3,13.61,Cash,Flash Cab
100607,TX9436,2024-09-26 19:51:00,2024-09-26 19:59:34,514,18.53,15,10,47.72,1.76,0.0,3,52.48,Credit Card,Taxi Affiliation
100608,TX2804,2024-08-04 01:08:00,2024-08-04 01:52:34,2674,6.86,42,30,19.71,1.99,0.0,1,22.7,Cash,Yellow Cab
100609,TX8716,2024-09-25 20:32:00,2024-09-25 21:05:09,1989,17.46,75,63,45.15,3.76,0.0,0,48.91,Cash,Taxi Affiliation
100610,TX3234,2024-02-23 00:30:00,2024-02-23 00:49:45,1185,18.59,59,25,47.87,4.55,2.5,2,56.92,Mobile,Blue Ribbon
100611,TX3236,2024-03-14 20:56:00,2024-03-14 21:23:55,1675,2.98,15,60,10.4,6.92,0.0,2,19.32,No Charge,Taxi Affiliation
100612,TX3784,2024-03-03 13:58:00,2024-03-03 14:54:54,3414,7.2,74,71,20.53,8.86,5.0,1,35.39,Credit Card,Flash Cab
100613,TX8581,2024-05-30 03:27:00,2024-05-30 04:07:37,2437,10.04,36,2,27.35,9.96,5.0,3,45.31,No Charge,Yellow Cab
100614,TX1083,2024-03-31 11:35:00,2024-03-31 12:02:20,1640,8.97,54,6,24.78,2.22,5.0,1,33.0,Cash,Taxi Affiliation
100615,TX2605,2024-09-24 07:12:00,2024-09-24 08:09:28,3448,10.33,58,64,28.04,4.26,2.5,3,37.8,Credit Card,Flash Cab
100616,TX6872,2024-07-22 14:08:00,2024-07-22 15:04:24,3384,0.74,38,31,5.03,7.32,0.0,1,13.35,Cash,Flash Cab
100617,TX8452,2024-06-23 22:24:00,2024-06-23 23:14:40,3040,6.44,60,18,18.71,7.03,5.0,0,30.74,No Charge,Yellow Cab
100618,TX7305,2024-10-14 19:53:00,2024-10-14 20:23:17,1817,12.72,43,68,33.78,7.04,0.0,0,40.82,Cash,Blue Ribbon
100619,TX2326,2024-06-04 07:35:00,2024-06-04 08:31:23,3383,5.76,43,8,17.07,9.46,5.0,1,32.53,Mobile,Flash Cab
100620,TX3871,2024-02-10 15:38:00,2024-02-10 16:09:08,1868,7.63,72,9,21.56,6.19,0.0,2,29.75,Credit Card,Yellow Cab
100621,TX4693,2024-05-02 04:39:00,2024-05-02 05:00:17,1277,11.02,42,46,29.7,6.49,5.0,1,42.19,Mobile,Medallion
100622,TX8966,2024-09-04 21:54:00,2024-09-04 22:27:52,2032,5.9,65,68,17.41,0.63,0.0,3,21.04,Cash,Taxi Affiliation
100623,TX7031,2024-09-15 16:32:00,2024-09-15 17:13:18,2478,13.73,9,25,36.2,5.33,0.0,3,44.53,No Charge,Flash Cab
100624,TX3699,2024-01-30 10:32:00,2024-01-30 11:03:40,1900,18.01,36,15,46.47,2.88,0.0,0,49.35,Credit Card,Taxi Affiliation
100625,TX9870,2024-02-25 01:04:00,2024-02-25 01:22:56,1136,10.65,17,61,28.81,6.27,0.0,3,38.08,Mobile,Taxi Affiliation
100626,TX4806,2024-06-10 20:30:00,2024-06-10 21:25:21,3321,13.07,67,43,34.62,2.92,0.0,0,37.54,No Charge,Medallion
100627,TX8503,2024-05-05 01:21:00,2024-05-05 02:10:45,2985,13.1,39,73,34.69,3.26,5.0,3,45.95,Credit Card,Blue Ribbon
100628,TX3430,2024-03-03 18:39:00,2024-03-03 19:37:52,3532,5.57,46,37,16.62,4.84,0.0,0,21.46,No Charge,Yellow Cab
100629,TX3641,2024-08-13 11:40:00,2024-08-13 11:55:58,958,14.38,31,15,37.76,2.85,0.0,1,41.61,Cash,Blue Ribbon
100630,TX6192,2024-07-28 10:16:00,2024-07-28 10:29:38,818,9.1,45,19,25.09,3.7,0.0,0,28.79,Mobile,Taxi Affiliation
100631,TX9182,2024-07-15 19:25:00,2024-07-15 19:41:05,965,10.91,19,59,29.43,1.21,0.0,3,33.64,Mobile,Yellow Cab
100632,TX5748,2024-01-02 19:31:00,2024-01-02 20:26:24,3324,11.15,74,19,30.01,5.07,0.0,3,38.08,No Charge,Blue Ribbon
100633,TX6047,2024-09-08 03:51:00,2024-09-08 04:03:40,760,14.77,4,52,38.7,9.0,0.0,0,47.7,Credit Card,Taxi Affiliation
100634,TX5553,2024-05-10 08:57:00,2024-05-10 09:08:18,678,6.86,26,3,19.71,6.08,0.0,1,26.79,Cash,Medallion
100635,TX4185,2024-11-05 12:37:00,2024-11-05 13:12:24,2124,13.7,63,41,36.13,9.58,5.0,3,53.71,Cash,Blue Ribbon
100636,TX1199,2024-05-24 23:54:00,2024-05-25 00:09:05,905,14.46,37,45,37.95,4.28,2.5,2,46.73,Mobile,Blue Ribbon
100637,TX8249,2024-06-11 11:30:00,2024-06-11 12:13:17,2597,2.21,37,21,8.55,7.28,2.5,3,21.33,No Charge,Taxi Affiliation
100638,TX9606,2024-02-21 01:33:00,2024-02-21 02:18:05,2705,12.16,43,9,32.43,1.44,0.0,3,36.87,No Charge,Flash Cab
100639,TX3243,2024-01-03 15:50:00,2024-01-03 16:22:57,1977,12.96,26,24,34.35,2.73,0.0,3,40.08,No Charge,Blue Ribbon
100640,TX9095,2024-07-20 21:45:00,2024-07-20 22:23:29,2309,1.32,72,60,6.42,8.26,5.0,2,21.68,Credit Card,Flash Cab
100641,TX5713,2024-10-15 07:46:00,2024-10-15 07:51:10,310,3.5,54,23,11.65,3.0,2.5,0,17.15,No Charge,Yellow Cab
100642,TX8872,2024-01-11 14:32:00,2024-01-11 14:45:08,788,15.41,73,56,40.23,4.93,0.0,2,47.16,Mobile,Taxi Affiliation
100643,TX3668,2024-09-10 00:24:00,2024-09-10 00:37:09,789,7.78,75,8,21.92,7.33,0.0,2,31.25,Credit Card,Blue Ribbon
100644,TX7873,2024-06-17 02:39:00,2024-06-17 03:31:19,3139,3.14,46,7,10.79,1.63,0.0,2,14.42,Mobile,Blue Ribbon
100645,TX3738,2024-07-12 01:49:00,2024-07-12 02:37:37,2917,18.76,70,42,48.27,5.14,0.0,0,53.41,Mobile,Blue Ribbon
100646,TX3354,2024-04-09 02:02:00,2024-04-09 02:53:47,3107,14.11,2,18,37.11,3.63,5.0,2,47.74,Mobile,Blue Ribbon
100647,TX4569,2024-10-10 19:19:00,2024-10-10 19:57:06,2286,8.53,20,65,23.72,9.21,0.0,0,32.93,Credit Card,Yellow Cab
100648,TX7837,2024-10-16 17:44:00,2024-10-16 18:27:08,2588,12.46,59,10,33.15,8.31,5.0,0,46.46,Cash,Yellow Cab
100649,TX8240,2024-12-02 10:52:00,2024-12-02 10:58:11,371,9.85,77,67,26.89,3.12,0.0,1,31.01,Mobile,Yellow Cab
100650,TX3332,2024-09-15 17:09:00,2024-09-15 17:34:47,1547,1.06,30,40,5.79,8.15,0.0,1,14.94,Credit Card,Yellow Cab
100651,TX1308,2024-02-17 15:51:00,2024-02-17 16:01:21,621,8.78,62,56,24.32,7.63,0.0,0,31.95,Cash,Yellow Cab
100652,TX2948,2024-02-09 12:07:00,2024-02-09 12:14:14,434,15.96,33,6,41.55,5.13,0.0,3,49.68,Cash,Blue Ribbon
100653,TX4277,2024-08-31 07:27:00,2024-08-31 07:32:42,342,15.21,24,45,39.75,7.82,5.0,1,53.57,Cash,Flash Cab
100654,TX3630,2024-02-23 05:53:00,2024-02-23 06:48:56,3356,18.87,65,31,48.54,9.49,0.0,2,60.03,Cash,Flash Cab
100655,TX3814,2024-10-25 15:39:00,2024-10-25 16:23:28,2668,15.38,69,1,40.16,5.29,0.0,2,47.45,Cash,Yellow Cab
100656,TX8203,2024-12-01 09:15:00,2024-12-01 09:54:25,2365,17.1,14,24,44.29,4.75,5.0,1,55.04,Mobile,Taxi Affiliation
100657,TX8633,2024-06-03 15:46:00,2024-06-03 16:05:37,1177,10.53,15,67,28.52,4.08,0.0,0,32.6,Credit Card,Taxi Affiliation
100658,TX6375,2024-10-04 18:50:00,2024-10-04 19:19:39,1779,14.24,64,15,37.43,5.57,0.0,0,43.0,No Charge,Blue Ribbon
100659,TX7672,2024-06-15 14:51:00,2024-06-15 15:36:59,2759,14.86,38,55,38.91,6.87,2.5,1,49.28,Credit Card,Flash Cab
100660,TX9055,2024-11-22 00:29:00,2024-11-22 01:28:46,3586,9.78,14,51,26.72,6.79,0.0,0,33.51,No Charge,Medallion
100661,TX3764,2024-08-28 00:28:00,2024-08-28 01:19:11,3071,2.16,9,47,8.43,1.43,2.5,0,12.36,Credit Card,Blue Ribbon
100662,TX9177,2024-03-14 03:55:00,2024-03-14 04:40:36,2736,16.96,36,75,43.95,4.04,0.0,3,50.99,Mobile,Taxi Affiliation
100663,TX3414,2024-05-09 21:37:00,2024-05-09 22:14:28,2248,13.5,59,14,35.65,9.5,2.5,2,49.65,Cash,Blue Ribbon
100664,TX1865,2024-06-27 09:55:00,2024-06-27 10:33:56,2336,5.0,9,64,15.25,9.42,0.0,0,24.67,Cash,Yellow Cab
100665,TX2253,2024-05-19 13:29:00,2024-05-19 14:15:16,2776,13.74,67,64,36.23,1.53,5.0,0,42.76,No Charge,Yellow Cab
100666,TX9856,2024-04-17 03:11:00,2024-04-17 04:01:11,3011,10.21,70,3,27.75,5.05,5.0,2,39.8,Cash,Taxi Affiliation
100667,TX8531,2024-11-16 16:39:00,2024-11-16 16:52:07,787,7.98,5,5,22.4,3.15,2.5,3,31.05,Credit Card,Medallion
100668,TX3203,2024-08-28 08:01:00,2024-08-28 08:59:12,3492,6.41,40,50,18.63,7.06,2.5,3,31.19,No Charge,Flash Cab
100669,TX8797,2024-07-26 08:43:00,2024-07-26 09:34:04,3064,10.07,72,21,27.42,5.54,5.0,3,40.96,Cash,Taxi Affiliation
100670,TX6250,2024-04-06 03:32:00,2024-04-06 04:10:46,2326,12.03,8,4,32.12,3.78,0.0,2,37.9,Cash,Yellow Cab
100671,TX7235,2024-10-31 23:14:00,2024-10-31 23:44:00,1800,7.3,13,55,20.77,7.42,0.0,2,30.19,Mobile,Blue Ribbon
100672,TX2391,2024-05-30 05:29:00,2024-05-30 05:57:58,1738,1.6,9,40,7.09,2.44,0.0,2,11.53,Cash,Blue Ribbon
100673,TX5368,2024-03-03 01:33:00,2024-03-03 01:39:20,380,11.0,3,61,29.65,0.37,2.5,3,35.52,Cash,Blue Ribbon
100674,TX4373,2024-05-17 18:43:00,2024-05-17 19:26:56,2636,8.11,44,64,22.71,5.73,2.5,0,30.94,Mobile,Yellow Cab
100675,TX9779,2024-08-12 02:26:00,2024-08-12 02:51:26,1526,7.59,28,37,21.47,4.36,2.5,0,28.33,Mobile,Flash Cab
100676,TX6518,2024-04-18 12:01:00,2024-04-18 12:45:09,2649,8.34,35,9,23.27,2.26,0.0,0,25.53,No Charge,Taxi Affiliation
100677,TX8092,2024-03-17 14:43:00,2024-03-17 15:11:42,1722,16.02,70,41,41.7,6.52,0.0,2,50.22,Credit Card,Taxi Affiliation
100678,TX1304,2024-05-26 17:21:00,2024-05-26 17:43:09,1329,12.69,67,24,33.71,4.53,5.0,1,44.24,No Charge,Yellow Cab
100679,TX1981,2024-08-28 20:12:00,2024-08-28 21:07:40,3340,18.79,67,26,48.35,2.68,5.0,3,59.03,Mobile,Taxi Affiliation
100680,TX7721,2024-02-24 01:00:00,2024-02-24 01:21:24,1284,3.43,41,9,11.48,6.85,0.0,3,21.33,Credit Card,Taxi Affiliation
100681,TX7649,2024-04-07 10:30:00,2024-04-07 10:54:35,1475,13.1,31,15,34.69,2.56,5.0,1,43.25,Credit Card,Yellow Cab
100682,TX7914,2024-01-11 08:04:00,2024-01-11 08:25:45,1305,16.04,5,26,41.75,3.11,2.5,3,50.36,Credit Card,Blue Ribbon
100683,TX1691,2024-02-19 22:08:00,2024-02-19 22:14:59,419,5.54,63,3,16.55,8.04,5.0,1,30.59,Cash,Flash Cab
100684,TX2479,2024-04-24 12:56:00,2024-04-24 13:42:04,2764,6.31,51,18,18.39,0.64,2.5,2,23.53,Credit Card,Flash Cab
100685,TX9133,2024-07-27 03:14:00,2024-07-27 04:09:08,3308,10.25,12,31,27.85,1.21,5.0,2,36.06,Cash,Blue Ribbon
100686,TX4571,2024-04-30 03:20:00,2024-04-30 04:04:53,2693,14.88,19,14,38.96,8.06,0.0,3,50.02,Credit Card,Yellow Cab
100687,TX9740,2024-04-10 05:01:00,2024-04-10 05:36:00,2100,8.46,48,15,23.55,8.63,0.0,3,35.18,Mobile,Medallion
100688,TX8786,2024-06-03 13:03:00,2024-06-03 13:40:25,2245,13.81,48,40,36.39,9.63,0.0,2,48.02,Cash,Medallion
100689,TX7302,2024-01-13 22:10:00,2024-01-13 23:05:28,3328,13.41,40,47,35.43,9.41,0.0,2,46.84,Cash,Medallion
100690,TX5929,2024-11-11 21:33:00,2024-11-11 21:54:08,1268,17.22,12,31,44.58,3.88,2.5,2,52.96,Mobile,Yellow Cab
100691,TX5489,2024-11-09 03:41:00,2024-11-09 03:56:56,956,18.36,11,63,47.31,6.31,2.5,0,56.12,No Charge,Taxi Affiliation
100692,TX5275,2024-12-03 13:51:00,2024-12-03 14:18:42,1662,14.49,65,9,38.03,8.77,0.0,1,47.8,Mobile,Taxi Affiliation
100693,TX1853,2024-08-07 11:22:00,2024-08-07 12:16:46,3286,16.36,24,57,42.51,7.38,2.5,0,52.39,Credit Card,Flash Cab
100694,TX3585,2024-05-26 03:02:00,2024-05-26 03:20:39,1119,12.75,32,67,33.85,3.14,0.0,0,36.99,Credit Card,Medallion
100695,TX5270,2024-09-06 22:12:00,2024-09-06 22:45:00,1980,15.96,23,76,41.55,3.19,2.5,1,48.24,Mobile,Blue Ribbon
100696,TX1339,2024-03-13 13:57:00,2024-03-13 14:07:45,645,8.58,3,72,23.84,1.82,2.5,1,29.16,Credit Card,Flash Cab
100697,TX8027,2024-06-17 14:43:00,2024-06-17 15:01:32,1112,5.6,77,34,16.69,8.52,0.0,3,28.21,Credit Card,Flash Cab
100698,TX8433,2024-05-14 04:56:00,2024-05-14 05:12:36,996,18.97,64,16,48.78,1.17,5.0,3,57.95,Credit Card,Yellow Cab
100699,TX8066,2024-03-10 15:00:00,2024-03-10 15:58:23,3503,5.69,27,77,16.91,7.46,2.5,1,27.87,Credit Card,Blue Ribbon
100700,TX5754,2024-09-21 20:04:00,2024-09-21 20:55:13,3073,4.19,34,31,13.31,1.8,0.0,0,15.11,No Charge,Yellow Cab
100701,TX3182,2024-05-14 19:56:00,2024-05-14 20:40:47,2687,13.84,42,51,36.47,4.58,0.0,3,44.05,Credit Card,Taxi Affiliation
100702,TX1853,2024-09-15 04:33:00,2024-09-15 05:06:53,2033,14.85,43,31,38.89,2.56,0.0,0,41.45,No Charge,Blue Ribbon
100703,TX5155,2024-08-09 00:34:00,2024-08-09 01:24:47,3047,19.36,65,49,49.71,5.98,0.0,0,55.69,Mobile,Taxi Affiliation
100704,TX5264,2024-09-01 15:34:00,2024-09-01 16:04:19,1819,3.08,22,65,10.64,8.92,0.0,1,20.56,No Charge,Blue Ribbon
100705,TX3323,2024-11-15 21:10:00,2024-11-15 21:46:57,2217,3.07,34,15,10.62,3.17,5.0,3,21.79,Mobile,Flash Cab
100706,TX5635,2024-02-16 19:21:00,2024-02-16 20:00:04,2344,17.5,34,34,45.25,8.35,0.0,3,56.6,Mobile,Taxi Affiliation
100707,TX1871,2024-11-21 06:17:00,2024-11-21 06:33:15,975,6.65,25,20,19.21,9.95,0.0,3,32.16,Cash,Yellow Cab
100708,TX2900,2024-03-07 22:18:00,2024-03-07 22:25:26,446,9.67,64,6,26.46,1.64,2.5,3,33.6,No Charge,Blue Ribbon
100709,TX6727,2024-09-15 09:35:00,2024-09-15 10:18:17,2597,9.96,12,27,27.15,4.93,0.0,0,32.08,Mobile,Yellow Cab
100710,TX1067,2024-10-31 05:56:00,2024-10-31 06:12:29,989,15.12,68,74,39.54,8.23,5.0,1,53.77,Credit Card,Taxi Affiliation
100711,TX1425,2024-12-01 08:41:00,2024-12-01 08:51:14,614,5.3,37,16,15.97,4.98,0.0,2,22.95,No Charge,Blue Ribbon
100712,TX8861,2024-08-03 04:27:00,2024-08-03 04:39:14,734,16.82,59,35,43.62,1.54,0.0,3,48.16,Cash,Blue Ribbon
100713,TX4463,2024-01-17 05:08:00,2024-01-17 05:57:47,2987,12.64,7,37,33.59,4.53,5.0,1,44.12,Mobile,Flash Cab
100714,TX5180,2024-09-28 01:25:00,2024-09-28 01:34:49,589,11.17,23,31,30.06,6.02,0.0,3,39.08,No Charge,Flash Cab
100715,TX2975,2024-01-08 17:14:00,2024-01-08 17:33:12,1152,3.68,39,63,12.08,7.79,0.0,1,20.87,No Charge,Blue Ribbon
100716,TX9399,2024-11-25 06:57:00,2024-11-25 07:48:45,3105,12.27,26,63,32.7,3.59,0.0,2,38.29,No Charge,Taxi Affiliation
100717,TX4053,2024-06-22 17:11:00,2024-06-22 17:34:19,1399,11.48,56,55,30.8,4.23,2.5,2,39.53,Cash,Flash Cab
100718,TX9638,2024-07-06 03:38:00,2024-07-06 04:06:19,1699,19.48,68,11,50.0,6.76,0.0,3,59.76,Mobile,Taxi Affiliation
100719,TX5921,2024-06-08 11:40:00,2024-06-08 11:50:24,624,18.19,32,67,46.91,4.78,0.0,1,52.69,No Charge,Blue Ribbon
100720,TX9366,2024-07-26 05:56:00,2024-07-26 06:04:15,495,11.24,55,53,30.23,9.17,5.0,0,44.4,Cash,Taxi Affiliation
100721,TX9248,2024-08-28 20:38:00,2024-08-28 21:32:10,3250,11.59,3,15,31.07,2.53,0.0,0,33.6,No Charge,Yellow Cab
100722,TX6143,2024-10-13 11:43:00,2024-10-13 12:00:26,1046,16.94,76,59,43.91,0.45,2.5,2,48.86,No Charge,Medallion
100723,TX4032,2024-10-21 08:57:00,2024-10-21 09:20:05,1385,7.16,11,34,20.43,9.18,0.0,1,30.61,Cash,Taxi Affiliation
100724,TX8539,2024-07-13 19:26:00,2024-07-13 19:32:13,373,0.61,52,63,4.71,1.17,0.0,3,8.88,Mobile,Medallion
100725,TX2435,2024-10-23 07:15:00,2024-10-23 08:02:06,2826,7.53,17,18,21.32,6.74,2.5,2,32.56,Cash,Yellow Cab
100726,TX8882,2024-02-10 23:54:00,2024-02-11 00:00:05,365,14.07,19,31,37.02,1.88,0.0,1,39.9,No Charge,Medallion
100727,TX1357,2024-03-10 18:14:00,2024-03-10 18:24:52,652,6.37,15,22,18.54,4.63,2.5,3,28.67,Credit Card,Taxi Affiliation
100728,TX5830,2024-06-25 20:24:00,2024-06-25 21:01:11,2231,0.88,73,51,5.36,4.5,0.0,1,10.86,Cash,Blue Ribbon
100729,TX5764,2024-01-04 02:48:00,2024-01-04 03:00:00,720,12.79,5,63,33.95,7.13,2.5,3,46.58,No Charge,Taxi Affiliation
100730,TX1994,2024-07-06 03:46:00,2024-07-06 04:31:20,2720,14.63,68,3,38.36,9.35,2.5,1,51.21,No Charge,Medallion
